ID,Address,AssessedValue
20-0-17,20 HANFORD RD,695700
20-0-13,21 HANFORD RD,739200
20-0-18,22 HANFORD RD,1136000
20-0-12,23 HANFORD RD,923500
20-0-19,24 HANFORD RD,627300
20-0-11,25 HANFORD RD,795300
20-0-20,26 HANFORD RD,1079600
20-0-10,27 HANFORD RD,1168000
20-0-9,29 HANFORD RD,768900
21-0-77,3 HANFORD RD,635300
20-0-87,31 HANFORD RD,990800
20-0-86,33 HANFORD RD,994400
20-0-85,35 HANFORD RD,915800
20-0-84,37 HANFORD RD,1541000
21-0-88A,4 HANFORD RD,826400
21-0-76,5 HANFORD RD,663600
21-0-75,7 HANFORD RD,782100
21-0-74,9 HANFORD RD,978900
3-0-130,1 HARRISON ST,768100
3-0-106,10 HARRISON ST,820500
3-0-125,11 HARRISON ST,688300
3-0-107,12 HARRISON ST,822900
3-0-124,13 HARRISON ST,791200
3-0-108,14 HARRISON ST,898000
3-0-123,15 HARRISON ST,783500
3-0-122,17 HARRISON ST,783100
3-0-121,19 HARRISON ST,626300
3-0-120,21 HARRISON ST,719300
3-0-119,23 HARRISON ST,722900
3-0-118,27 HARRISON ST,825200
3-0-129,3 HARRISON ST,723400
3-0-114,41 HARRISON ST,860700
3-0-128,5 HARRISON ST,940300
3-0-127,7 HARRISON ST,816600
3-0-103,8 HARRISON ST,779100
14-0-261,1 HEATHER LN,913000
14-0-260,3 HEATHER LN,1001900
14-0-256,4 HEATHER LN,880500
14-0-259,5 HEATHER LN,1857900
14-0-257,6 HEATHER LN,911000
14-0-258,8 HEATHER LN,916300
18-0-122,15 HERSAM ST,763000
18-0-136,16 HERSAM ST,675600
18-0-137,18 HERSAM ST,751500
18-0-120,19 HERSAM ST,639600
18-0-119,21 HERSAM ST,633000
18-0-131,6 HERSAM ST,548900
21-0-247,4 HIGH CLIFF TRL,959900
21-0-248,5 HIGH CLIFF TRL,1090200
19-0-299A,10 HIGH ROCK RD,1035300
19-0-298,11 HIGH ROCK RD,803400
14-0-296,3 HIGH ROCK RD,1033500
14-0-284,4 HIGH ROCK RD,1183300
14-0-295,5 HIGH ROCK RD,1041500
14-0-294,7 HIGH ROCK RD,942100
14-0-292,8 HIGH ROCK RD,1011800
14-0-293,9 HIGH ROCK RD,1266800
8-0-15,1 HIGHLAND AVE,704600
8-0-9,13 HIGHLAND AVE,755100
8-0-63,14 HIGHLAND AVE,654500
8-0-7,15 HIGHLAND AVE,765700
8-0-64,16 HIGHLAND AVE,760400
8-0-65,18 HIGHLAND AVE,683100
8-0-4,21 HIGHLAND AVE,908900
8-0-67,22 HIGHLAND AVE,718700
8-0-3,23 HIGHLAND AVE,769900
8-0-75,26 HIGHLAND AVE,1003500
8-0-14,3 HIGHLAND AVE,748400
8-0-60,4 HIGHLAND AVE,675500
8-0-13,7 HIGHLAND AVE,640900
8-0-11,9 HIGHLAND AVE,607900
11-0-141,65A HIGH ST,747900
11-0-253,21A HIGH ST,895200
12-0-73,10 HIGH ST,1129200
11-0-100,101 HIGH ST,952300
10-0-16,103 HIGH ST,1061600
10-0-15,105 HIGH ST,965100
10-0-14B,109 HIGH ST,1547800
12-0-106,11 HIGH ST,813700
10-0-14,113 HIGH ST,1511700
10-0-14A,119 HIGH ST,1343200
10-0-13,123 HIGH ST,804600
10-0-26,131 HIGH ST,1029000
12-0-104,15 HIGH ST,944800
12-0-87,19 HIGH ST,655400
12-0-85,2 HIGH ST,1020000
11-0-254,21 HIGH ST,642000
11-0-255,22 HIGH ST,970900
11-0-252,23 HIGH ST,1037400
11-0-256,24 HIGH ST,921200
11-0-251,25 HIGH ST,767600
11-0-250,27 HIGH ST,1132700
11-0-257,28 HIGH ST,1106100
11-0-249,29 HIGH ST,812600
11-0-258,30 HIGH ST,984100
11-0-248,31 HIGH ST,1004400
11-0-259,32 HIGH ST,889800
11-0-247,33 HIGH ST,1058800
11-0-260,34 HIGH ST,954700
11-0-245,35 HIGH ST,855300
11-0-261,36 HIGH ST,763700
11-0-244,37 HIGH ST,1046700
11-0-262,38 HIGH ST,893600
11-0-243,39 HIGH ST,848800
12-0-86,4 HIGH ST,805200
11-0-242,41 HIGH ST,770500
11-0-263,42 HIGH ST,875200
11-0-241,43 HIGH ST,884000
11-0-240,45 HIGH ST,978700
11-0-239,47 HIGH ST,927300
11-0-266,48 HIGH ST,1007500
12-0-109A,5 HIGH ST,880200
11-0-267,50 HIGH ST,831900
11-0-268,52 HIGH ST,660200
11-0-56,54 HIGH ST,992500
11-0-57,56 HIGH ST,947900
11-0-169,57 HIGH ST,740900
11-0-168,59 HIGH ST,642100
11-0-58,60 HIGH ST,1044100
11-0-144,61 HIGH ST,631500
11-0-142,63-A HIGH ST,671600
11-0-143,63 HIGH ST,683400
11-0-148,65 HIGH ST,1026300
11-0-140,67 HIGH ST,795900
11-0-139,69 HIGH ST,662300
12-0-107A,7 HIGH ST,683200
11-0-97,72 HIGH ST,726400
11-0-138,73 HIGH ST,902200
11-0-98,74 HIGH ST,942600
11-0-137,75 HIGH ST,678000
11-0-136,77 HIGH ST,728000
11-0-127,79 HIGH ST,706700
11-0-126,81 HIGH ST,880300
12-0-107,9 HIGH ST,707500
11-0-107,95 HIGH ST,757500
11-0-104,97 HIGH ST,986800
11-0-102,98 HIGH ST,1064300
11-0-101,99 HIGH ST,1374300
11-0-151,10 HILLSIDE AVE,659600
11-0-152,12 HILLSIDE AVE,602700
11-0-163,15 HILLSIDE AVE,613500
11-0-153,16 HILLSIDE AVE,824600
11-0-162,19 HILLSIDE AVE,682100
11-0-161,21 HILLSIDE AVE,825800
11-0-158,22 HILLSIDE AVE,720300
11-0-160,23 HILLSIDE AVE,754400
6-0-205,25 HILLSIDE AVE,688500
6-0-206,26 HILLSIDE AVE,708500
6-0-204,27 HILLSIDE AVE,776200
6-0-207,28 HILLSIDE AVE,806900
6-0-203,29 HILLSIDE AVE,565600
11-0-166,3 HILLSIDE AVE,775600
6-0-208,30 HILLSIDE AVE,806100
6-0-202,31 HILLSIDE AVE,728900
6-0-209,32 HILLSIDE AVE,608400
11-0-145,4 HILLSIDE AVE,622500
11-0-146,6 HILLSIDE AVE,720600
11-0-165,7 HILLSIDE AVE,799300
11-0-164,9 HILLSIDE AVE,805400
23-0-55A,10 HILLSIDE RD,802600
23-0-54,2 HILLSIDE RD,596100
23-0-55,8 HILLSIDE RD,528000
23-0-109,9 HILLSIDE RD,672300
23-0-145A,5A HILL ST,1238600
23-0-145C,1 HILL ST,925700
23-0-145B,3 HILL ST,729200
23-0-155C,4 HILL ST,1082300
23-0-144,7 HILL ST,734900
23-0-155D,8 HILL ST,331300
6-0-94B,4 HOMESTEAD LN,969600
6-0-94C,6 HOMESTEAD LN,1045700
6-0-94D,8 HOMESTEAD LN,1050400
17-0-58,1 HOTIN RD,606500
17-0-57,5 HOTIN RD,651600
13-0-283,4 IRVING ST,743300
13-0-285,6 IRVING ST,618800
13-0-286,8 IRVING ST,668700
3-0-89,11 ISABELLA ST,1079900
3-0-46,14 ISABELLA ST,740000
3-0-75,15 ISABELLA ST,623000
3-0-47,18 ISABELLA ST,786700
3-0-74,19 ISABELLA ST,794200
3-0-48,20 ISABELLA ST,781300
3-0-73,21 ISABELLA ST,707200
3-0-72,23 ISABELLA ST,762900
3-0-55,24 ISABELLA ST,637300
3-0-71,25 ISABELLA ST,623200
3-0-69,27 ISABELLA ST,982100
3-0-56,28 ISABELLA ST,875400
3-0-57,30 ISABELLA ST,884400
3-0-67,33 ISABELLA ST,880800
2-0-269,35 ISABELLA ST,843400
2-0-268,37 ISABELLA ST,726100
2-0-244,40 ISABELLA ST,762700
2-0-257,43 ISABELLA ST,707600
2-0-251,44 ISABELLA ST,665000
2-0-252,46 ISABELLA ST,1079100
2-0-256,47 ISABELLA ST,668900
3-0-91,9 ISABELLA ST,788400
11-0-59I13,1 ISOLA LA,1401900
11-0-59I1,2 ISOLA LA,1288400
11-0-59I12,3 ISOLA LA,1024200
11-0-59I2,4 ISOLA LA,552700
11-0-59I11,5 ISOLA LA,737200
11-0-59I10,7 ISOLA LA,600200
11-0-154,4 IVY RD,887700
20-0-28,3 JANICE LN,863200
20-0-74,4 JANICE LN,710500
20-0-27,5 JANICE LN,792600
21-0-70,6 JANICE LN,710600
20-0-15,7 JANICE LN,785500
21-0-71,8 JANICE LN,584400
1-0-1,5 JENNIFER RD,492700
17-0-368,1 JOAN AVE,787100
17-0-354,10 JOAN AVE,826900
17-0-355,12 JOAN AVE,593900
17-0-459,15 JOAN AVE,656500
17-0-350,2 JOAN AVE,858000
17-0-351,4 JOAN AVE,701900
17-0-352,6 JOAN AVE,600800
17-0-367,7 JOAN AVE,754300
17-0-353,8 JOAN AVE,620200
13-0-187,1 JUNE RD,691600
13-0-204,2 JUNE RD,563200
13-0-188,3 JUNE RD,722200
13-0-203,4 JUNE RD,769900
13-0-189,5 JUNE RD,514000
13-0-202,6 JUNE RD,650200
9-0-38,2 KAREN DR,1059500
9-0-38A,4 KAREN DR,966700
18-0-667,11 KATHERINE RD,654000
18-0-658,14 KATHERINE RD,608200
18-0-666,15 KATHERINE RD,620800
18-0-659,22 KATHERINE RD,675700
18-0-665,23 KATHERINE RD,650600
18-0-660,26 KATHERINE RD,531700
18-0-664,27 KATHERINE RD,561000
18-0-661,34 KATHERINE RD,636100
18-0-663,35 KATHERINE RD,724100
18-0-662,49 KATHERINE RD,644700
19-0-7,55 KATHERINE RD,678100
19-0-6,59 KATHERINE RD,659000
19-0-5,61 KATHERINE RD,647100
19-0-4AB,63 KATHERINE RD,904200
16-0-257,11 KAYS RD,723300
16-0-256,15 KAYS RD,667800
16-0-255,17 KAYS RD,593000
16-0-272,3 KAYS RD,732000
16-0-262,4 KAYS RD,721100
16-0-271,5 KAYS RD,733800
16-0-263,6 KAYS RD,739400
16-0-270,7 KAYS RD,769400
16-0-258,8 KAYS RD,950000
16-0-264,9 KAYS RD,792100
11-0-230A,24A KEENE ST,992500
11-0-225,10 KEENE ST,759100
11-0-218,11 KEENE ST,630000
11-0-226,12 KEENE ST,881500
11-0-217,13 KEENE ST,790400
11-0-227,14 KEENE ST,885700
11-0-216,15 KEENE ST,996400
11-0-228,16 KEENE ST,770800
11-0-215,17 KEENE ST,931700
11-0-214,19 KEENE ST,992500
11-0-213,21 KEENE ST,1010200
11-0-229A,22 KEENE ST,1068800
11-0-212,23 KEENE ST,822800
11-0-229,24 KEENE ST,1262900
11-0-211,25 KEENE ST,1095100
11-0-232,26 KEENE ST,1245700
11-0-210,27 KEENE ST,1095800
11-0-233,28 KEENE ST,1126700
11-0-209,29 KEENE ST,984900
12-0-92,3 KEENE ST,779600
11-0-234,30 KEENE ST,719200
11-0-208,31 KEENE ST,1052600
11-0-235,32 KEENE ST,785700
11-0-207,33 KEENE ST,830600
11-0-236,34 KEENE ST,945800
11-0-237,36 KEENE ST,719600
12-0-91,4 KEENE ST,780000
11-0-223,6 KEENE ST,898200
11-0-219,7 KEENE ST,776600
11-0-224,8 KEENE ST,768500
7-0-47,1 KEITHS LN,977600
11-0-87,10 KENNETH TRL,1197900
11-0-89,14 KENNETH TRL,860200
11-0-90,16 KENNETH TRL,736900
11-0-91,18 KENNETH TRL,835000
11-0-93,20 KENNETH TRL,801700
11-0-94,22 KENNETH TRL,789200
11-0-84,4 KENNETH TRL,649300
11-0-85,6 KENNETH TRL,767600
11-0-86,8 KENNETH TRL,798700
19-0-252,10 KENWOOD AVE,806800
19-0-241,11 KENWOOD AVE,914800
19-0-177Q,15 KENWOOD AVE,955500
19-0-247,4 KENWOOD AVE,592600
19-0-243,5 KENWOOD AVE,864600
19-0-248,6 KENWOOD AVE,638600
19-0-244,7 KENWOOD AVE,738500
19-0-251,8 KENWOOD AVE,739500
19-0-242,9 KENWOOD AVE,831100
3-0-332,2 KEVIN AVE,912000
16-0-189,10 KIMBALL DR,825900
16-0-192,11 KIMBALL DR,911000
16-0-190,12 KIMBALL DR,782300
16-0-191,15 KIMBALL DR,740300
16-0-186B,2 KIMBALL DR,848400
16-0-196,3 KIMBALL DR,750000
16-0-186C,4 KIMBALL DR,829500
16-0-195,5 KIMBALL DR,788400
16-0-187,6 KIMBALL DR,738600
16-0-194,7 KIMBALL DR,738400
16-0-188,8 KIMBALL DR,762700
16-0-193,9 KIMBALL DR,818900
21-0-113,10 KIRMES RD,1047900
21-0-116,11 KIRMES RD,788700
21-0-114,12 KIRMES RD,792400
21-0-115,14 KIRMES RD,710200
21-0-119,3 KIRMES RD,758300
21-0-118,5 KIRMES RD,863300
21-0-111,6 KIRMES RD,748000
21-0-112,8 KIRMES RD,1007600
21-0-117,9 KIRMES RD,753000
2-0-238B,31 LAKE AVE,558500
2-0-238A,33 LAKE AVE,1000400
8-0-190,10 LANDERS RD,1071600
8-0-187,11 LANDERS RD,959000
8-0-191,12 LANDERS RD,1025100
8-0-192,14 LANDERS RD,1026100
8-0-188,15 LANDERS RD,931000
8-0-193,16 LANDERS RD,1011000
8-0-189,17 LANDERS RD,1124500
8-0-199,18 LANDERS RD,918900
7-0-401A,2 LANDERS RD,1342000
8-0-200,20 LANDERS RD,1287500
8-0-201,22 LANDERS RD,1109600
8-0-208,23 LANDERS RD,1562300
8-0-202,24 LANDERS RD,1037500
8-0-207,25 LANDERS RD,1039900
8-0-206,27 LANDERS RD,854600
8-0-204,28 LANDERS RD,905600
8-0-205,29 LANDERS RD,1074700
7-0-404,3 LANDERS RD,910500
7-0-490,4 LANDERS RD,1006200
7-0-491,5 LANDERS RD,862800
7-0-490A,6 LANDERS RD,995600
7-0-492,7 LANDERS RD,1009100
7-0-493,8 LANDERS RD,1021800
8-0-186,9 LANDERS RD,1139100
15-0-79,1 LARSON LN,808600
16-0-365,11 LARSON LN,851000
15-0-83,14 LARSON LN,855800
16-0-366,15 LARSON LN,874700
16-0-367,17 LARSON LN,1108500
16-0-368,19 LARSON LN,898900
15-0-87,2 LARSON LN,782300
16-0-369,21 LARSON LN,856100
15-0-80,3 LARSON LN,734800
15-0-86,4 LARSON LN,875000
15-0-81,5 LARSON LN,867400
15-0-85,6 LARSON LN,933500
15-0-82,7 LARSON LN,740900
15-0-84,8 LARSON LN,816800
16-0-364,9 LARSON LN,829100
14-0-269,1 LAURIE LN,938400
14-0-266,2 LAURIE LN,905500
14-0-268,3 LAURIE LN,903900
14-0-267,4 LAURIE LN,1142900
10-0-25,1 LAWNDALE RD,750800
10-0-30,10 LAWNDALE RD,836000
10-0-22,11 LAWNDALE RD,1034100
10-0-31,12 LAWNDALE RD,875100
10-0-32,14 LAWNDALE RD,894200
10-0-21,15 LAWNDALE RD,968900
10-0-33,16 LAWNDALE RD,926100
10-0-20,17 LAWNDALE RD,993400
10-0-34,18 LAWNDALE RD,1246800
10-0-19,19 LAWNDALE RD,1012500
10-0-35,20 LAWNDALE RD,962000
10-0-18,21 LAWNDALE RD,1050500
10-0-36,22 LAWNDALE RD,952400
10-0-17,23 LAWNDALE RD,956900
10-0-37,24 LAWNDALE RD,1056800
11-0-116,25 LAWNDALE RD,965200
10-0-38,26 LAWNDALE RD,997300
11-0-115,27 LAWNDALE RD,998100
11-0-117,28 LAWNDALE RD,965700
11-0-114,29 LAWNDALE RD,958400
10-0-24,3 LAWNDALE RD,763700
11-0-118,30 LAWNDALE RD,984700
11-0-113,31 LAWNDALE RD,1031100
11-0-119,32 LAWNDALE RD,913600
11-0-112,33 LAWNDALE RD,870100
11-0-120,34 LAWNDALE RD,804500
11-0-111,35 LAWNDALE RD,1048400
6-0-229,36 LAWNDALE RD,894600
6-0-230,38 LAWNDALE RD,1018700
10-0-27,4 LAWNDALE RD,815100
6-0-231,40 LAWNDALE RD,880600
11-0-121,41 LAWNDALE RD,674100
6-0-232,42 LAWNDALE RD,886500
10-0-23,5 LAWNDALE RD,880900
10-0-28,6 LAWNDALE RD,878800
10-0-29,8 LAWNDALE RD,712900
18-0-52,14 LEDGE ST,613000
18-0-61,15 LEDGE ST,583500
18-0-60,17 LEDGE ST,594600
18-0-63,3 LEDGE ST,870100
18-0-53,30 LEDGE ST,736300
18-0-62,7 LEDGE ST,683600
21-0-321,37 LEE ST,838500
21-0-320,41 LEE ST,876700
21-0-349,44 LEE ST,1159700
21-0-319,45 LEE ST,1001300
22-0-15,5 LEE ST,635600
21-0-351,52 LEE ST,1001600
17-0-360,10 LEXINGTON ST,766700
17-0-361,12 LEXINGTON ST,718700
17-0-362,14 LEXINGTON ST,674300
17-0-356,2 LEXINGTON ST,759700
17-0-357,4 LEXINGTON ST,721300
17-0-366,5 LEXINGTON ST,680400
17-0-358,6 LEXINGTON ST,828000
17-0-365,7 LEXINGTON ST,662400
17-0-359,8 LEXINGTON ST,703200
17-0-364,9 LEXINGTON ST,726300
18-0-488,9B LINCOLN ST,665900
18-0-486,11 LINCOLN ST,848100
18-0-496,14 LINCOLN ST,677200
18-0-497,16 LINCOLN ST,676000
18-0-478,17 LINCOLN ST,653600
18-0-498,18 LINCOLN ST,718000
18-0-499,20 LINCOLN ST,817500
18-0-475,21 LINCOLN ST,758300
18-0-474,23 LINCOLN ST,750600
18-0-473,25 LINCOLN ST,696200
18-0-501,26 LINCOLN ST,661200
18-0-471,27 LINCOLN ST,648600
18-0-503,28 LINCOLN ST,787200
18-0-502,30 LINCOLN ST,929400
18-0-504,32 LINCOLN ST,706000
18-0-505,34 LINCOLN ST,1135400
18-0-464,35 LINCOLN ST,742600
18-0-463,39 LINCOLN ST,611900
18-0-492,4 LINCOLN ST,690700
18-0-508,40 LINCOLN ST,749600
18-0-462,41 LINCOLN ST,696500
18-0-509,42 LINCOLN ST,513300
18-0-461,43 LINCOLN ST,645900
18-0-510,44 LINCOLN ST,615800
18-0-157,53 LINCOLN ST,724000
18-0-156,55 LINCOLN ST,627000
18-0-146,58 LINCOLN ST,679500
18-0-154,59 LINCOLN ST,579600
18-0-493,6 LINCOLN ST,832700
18-0-147,60 LINCOLN ST,815200
18-0-153,61 LINCOLN ST,565800
18-0-152,63 LINCOLN ST,588400
18-0-490,7 LINCOLN ST,706600
18-0-312,7 LINDEN ST,710100
17-0-305,10 LINDENWOOD RD,642400
17-0-312A,30 LINDENWOOD RD,820300
17-0-312,34 LINDENWOOD RD,1027000
17-0-420,35 LINDENWOOD RD,559000
17-0-313,38 LINDENWOOD RD,711300
17-0-418,39 LINDENWOOD RD,853200
17-0-314,40 LINDENWOOD RD,708000
17-0-417,41 LINDENWOOD RD,856600
17-0-325,42 LINDENWOOD RD,719100
17-0-391,43 LINDENWOOD RD,855300
17-0-326,44 LINDENWOOD RD,952300
17-0-390,45 LINDENWOOD RD,843100
17-0-327,46 LINDENWOOD RD,882200
17-0-344,47 LINDENWOOD RD,856200
17-0-343,49 LINDENWOOD RD,629000
17-0-328,50 LINDENWOOD RD,852900
17-0-331,51 LINDENWOOD RD,794800
17-0-330,52 LINDENWOOD RD,670800
17-0-250,54 LINDENWOOD RD,819500
17-0-251,56 LINDENWOOD RD,859500
17-0-253A,58 LINDENWOOD RD,1094400
6-0-126,1 LONGBOW RD,864000
1-0-5,10 LONGBOW RD,764200
1-0-14,11 LONGBOW RD,847700
1-0-6,12 LONGBOW RD,898900
1-0-13,15 LONGBOW RD,798600
1-0-11,17 LONGBOW RD,840700
1-0-7,18 LONGBOW RD,301000
1-0-10,19 LONGBOW RD,864000
6-0-125,2 LONGBOW RD,761300
1-0-18,3 LONGBOW RD,788800
1-0-2,4 LONGBOW RD,931200
1-0-17,5 LONGBOW RD,740400
1-0-3,6 LONGBOW RD,801900
1-0-16,7 LONGBOW RD,735200
1-0-4,8 LONGBOW RD,804400
1-0-15,9 LONGBOW RD,1281600
2-0-31,31 LOTUS AVE,745800
2-0-33A,38 LOTUS AVE,657700
14-0-113,10 LUCY ST,668600
14-0-105,11 LUCY ST,614100
14-0-114,12 LUCY ST,740500
14-0-104,15 LUCY ST,559400
14-0-109,3 LUCY ST,836800
14-0-110,4 LUCY ST,725900
14-0-108,5 LUCY ST,768400
14-0-111,6 LUCY ST,688600
14-0-107,7 LUCY ST,731800
14-0-112,8 LUCY ST,872000
14-0-106,9 LUCY ST,780100
4-0-35,24 LYNN FELLS PKWY,694000
4-0-36,26 LYNN FELLS PKWY,1064500
4-0-39,28 LYNN FELLS PKWY,802800
4-0-38,34 LYNN FELLS PKWY,902500
4-0-44A,38 LYNN FELLS PKWY,849300
4-0-29,4 LYNN FELLS PKWY,833300
4-0-44,40 LYNN FELLS PKWY,959400
4-0-30,6 LYNN FELLS PKWY,605000
6-0-13,101 MACARTHUR RD,991000
6-0-225,102 MACARTHUR RD,995400
6-0-12,103 MACARTHUR RD,765300
6-0-11,105 MACARTHUR RD,794700
6-0-10,107 MACARTHUR RD,623700
6-0-226,108 MACARTHUR RD,1067100
6-0-3A,111 MACARTHUR RD,979500
6-0-227,112 MACARTHUR RD,970000
6-0-228,114 MACARTHUR RD,1006100
6-0-1,115 MACARTHUR RD,695800
5-0-30,116 MACARTHUR RD,863400
5-0-28A,117 MACARTHUR RD,1030300
5-0-31,118 MACARTHUR RD,827700
10-0-39B,120 MACARTHUR RD,815300
7-0-136,4 MACARTHUR RD,786400
6-0-184,40 MACARTHUR RD,555300
6-0-185,44 MACARTHUR RD,610800
6-0-186,46 MACARTHUR RD,744500
6-0-187,48 MACARTHUR RD,723700
6-0-189,50 MACARTHUR RD,760900
6-0-190,54 MACARTHUR RD,795400
6-0-200,66 MACARTHUR RD,621200
6-0-201,68 MACARTHUR RD,736000
6-0-62,75 MACARTHUR RD,649400
6-0-61,77 MACARTHUR RD,858500
6-0-60,79 MACARTHUR RD,732700
6-0-211,80 MACARTHUR RD,818900
6-0-215,84 MACARTHUR RD,714500
6-0-22,85 MACARTHUR RD,810200
6-0-216,86 MACARTHUR RD,698100
6-0-21,87 MACARTHUR RD,1069400
6-0-18,91 MACARTHUR RD,916900
6-0-16,95 MACARTHUR RD,720400
6-0-223,96 MACARTHUR RD,1015400
6-0-15,97 MACARTHUR RD,673500
6-0-224,98 MACARTHUR RD,963700
6-0-14,99 MACARTHUR RD,808700
9-0-106,1 MACONE CIR,1015500
9-0-102,2 MACONE CIR,894800
9-0-105,3 MACONE CIR,925800
9-0-103,4 MACONE CIR,817700
9-0-104,5 MACONE CIR,933800
9-0-103A,6 MACONE CIR,1070000
9-0-103B,7 MACONE CIR,1073900
16-0-308,10 MAGNOLIA TRL,591600
16-0-309,12 MAGNOLIA TRL,927900
16-0-304,2 MAGNOLIA TRL,707200
16-0-305,4 MAGNOLIA TRL,700800
16-0-306,6 MAGNOLIA TRL,911900
16-0-307,8 MAGNOLIA TRL,813500
11-0-294,128-C MAIN ST,850500
11-0-295,128-D MAIN ST,505000
11-0-296,128-B MAIN ST,524900
11-0-297,128-A MAIN ST,615700
16-0-243,130 MAIN ST,611600
18-0-264,518 MAIN ST,701800
18-0-279,521 MAIN ST,777300
18-0-265,522 MAIN ST,505200
18-0-278,523 MAIN ST,781600
18-0-266,524 MAIN ST,495500
18-0-267,526 MAIN ST,534600
18-0-268,528 MAIN ST,574100
18-0-269,530 MAIN ST,520400
19-0-280,531 MAIN ST,754400
19-0-282,532 MAIN ST,678100
19-0-293,540 MAIN ST,816800
19-0-295,544 MAIN ST,987300
19-0-275,547 MAIN ST,1039200
19-0-297,550 MAIN ST,660100
19-0-299,556 MAIN ST,1026300
19-0-301,558 MAIN ST,686900
19-0-302,560 MAIN ST,821000
19-0-271,563 MAIN ST,616800
19-0-303,566 MAIN ST,716200
19-0-269,567 MAIN ST,569200
19-0-268,569 MAIN ST,653200
16-0-229,57 MAIN ST,597000
19-0-304,570 MAIN ST,670600
19-0-267,571 MAIN ST,560700
19-0-305,576 MAIN ST,669400
19-0-307,580 MAIN ST,674900
19-0-261,583 MAIN ST,523900
19-0-311,592 MAIN ST,676800
19-0-312,594 MAIN ST,673100
19-0-319,612 MAIN ST,838600
18-0-455,18 MAPLE ST,742400
18-0-456,22 MAPLE ST,622700
18-0-511,28 MAPLE ST,786300
18-0-513,30 MAPLE ST,636400
18-0-563,32 MAPLE ST,666600
18-0-105,33 MAPLE ST,595300
18-0-564,34 MAPLE ST,860100
18-0-104,35 MAPLE ST,796300
18-0-103,37 MAPLE ST,741900
18-0-566,38 MAPLE ST,680800
18-0-102,39 MAPLE ST,875800
18-0-101,41 MAPLE ST,885400
18-0-568,42 MAPLE ST,609300
18-0-100,43 MAPLE ST,751000
18-0-569,44 MAPLE ST,813300
18-0-99,45 MAPLE ST,659700
18-0-51,46 MAPLE ST,685700
18-0-63A,50 MAPLE ST,901400
23-0-41,60 MAPLE ST,702000
23-0-42,62 MAPLE ST,634500
18-0-427,8 MAPLE ST,542200
18-0-360,100 MARBLE ST,699700
18-0-392,103 MARBLE ST,673600
18-0-361,104 MARBLE ST,789700
18-0-362,108 MARBLE ST,681600
18-0-391,114 MARBLE ST,585100
18-0-648,118 MARBLE ST,910900
18-0-656,130 MARBLE ST,578600
18-0-3,131 MARBLE ST,761900
18-0-2,135 MARBLE ST,1149400
18-0-657,138 MARBLE ST,697700
18-0-1,139 MARBLE ST,606600
18-0-668,140 MARBLE ST,601000
23-0-154,143 MARBLE ST,697700
18-0-330,15 MARBLE ST,640700
23-0-152,157 MARBLE ST,1157300
18-0-337,34 MARBLE ST,625300
18-0-349,44 MARBLE ST,713300
18-0-401,45 MARBLE ST,791700
18-0-350,50 MARBLE ST,477400
18-0-353,58 MARBLE ST,769700
18-0-354,64 MARBLE ST,701000
18-0-355,68 MARBLE ST,786900
18-0-398,71 MARBLE ST,831700
18-0-356,72 MARBLE ST,551100
18-0-357,74 MARBLE ST,768800
18-0-358,84 MARBLE ST,858800
18-0-359,92 MARBLE ST,731000
18-0-394,93 MARBLE ST,584200
2-0-375,2 MARDIN LN,1062400
2-0-378,3 MARDIN LN,1101000
2-0-376,4 MARDIN LN,1073400
2-0-377,5 MARDIN LN,1055700
21-0-45,10 MARGARET RD,906600
21-0-51,11 MARGARET RD,756800
21-0-46,12 MARGARET RD,664200
21-0-47,14 MARGARET RD,786100
21-0-50,15 MARGARET RD,752900
21-0-48,16 MARGARET RD,1113800
21-0-49,17 MARGARET RD,766300
20-0-26,19 MARGARET RD,599500
21-0-41,2 MARGARET RD,1194000
21-0-55,3 MARGARET RD,755100
21-0-42,4 MARGARET RD,801000
21-0-54,5 MARGARET RD,808400
21-0-43,6 MARGARET RD,907800
21-0-53,7 MARGARET RD,764700
21-0-44,8 MARGARET RD,741100
21-0-52,9 MARGARET RD,693300
11-0-22,10 MARIE AVE,697600
11-0-24,11 MARIE AVE,738100
11-0-23,15 MARIE AVE,881000
11-0-28,3 MARIE AVE,629100
11-0-19,4 MARIE AVE,675300
11-0-27,5 MARIE AVE,687400
11-0-20,6 MARIE AVE,810300
11-0-26,7 MARIE AVE,649100
11-0-21,8 MARIE AVE,762200
11-0-25,9 MARIE AVE,693300
2-0-74,1 MARION ST,996600
2-0-66,2 MARION ST,927200
2-0-66A,4 MARION ST,1224100
11-0-125,1 MARSHALL RD,853900
11-0-124,3 MARSHALL RD,675900
11-0-108,4 MARSHALL RD,837100
11-0-123,5 MARSHALL RD,809200
11-0-109,6 MARSHALL RD,884300
11-0-122,7 MARSHALL RD,934100
11-0-110,8 MARSHALL RD,943900
3-0-194E,3 MARTIN LOUIS WAY,891100
3-0-194A,4 MARTIN LOUIS WAY,1318200
3-0-194D,5 MARTIN LOUIS WAY,1143000
3-0-194B,6 MARTIN LOUIS WAY,959600
3-0-194C,8 MARTIN LOUIS WAY,943800
7-0-64B,1 MARZINO LN,885800
7-0-64A,2 MARZINO LN,880500
7-0-64,3 MARZINO LN,900100
19-0-177,1 MAURIELLO DR,1005600
19-0-177E,11 MAURIELLO DR,1116700
19-0-177P,12 MAURIELLO DR,1273700
